"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 28/05/2014,         0.4,      1,        17.5,      1,        69.6,    145,         137,    145,         4.2,    145,       998.6,    145,     19940.0,    145
00:00:00 29/05/2014,         0.2,      1,        18.2,      1,        70.7,    145,         164,    145,         3.8,    145,       999.6,    145,     24440.5,    145
00:00:00 30/05/2014,         0.2,      1,        19.4,      1,        58.3,    145,          91,    145,         3.5,    145,      1000.7,    145,     20682.8,    145
00:00:00 31/05/2014,         0.0,      1,        18.3,      1,        62.4,    145,         180,    145,         4.6,    145,      1004.9,    145,     27320.9,    145
00:00:00 01/06/2014,         0.0,      1,        18.8,      1,        51.2,    145,         100,    145,         4.6,    145,      1005.4,    145,     26633.4,    145
00:00:00 02/06/2014,         0.0,      1,        19.1,      1,        52.4,    145,          79,    145,         3.3,    145,      1004.9,    145,     17082.4,    145
00:00:00 03/06/2014,         0.0,      1,        18.9,      1,        58.5,    145,          68,    145,         3.7,    145,      1002.8,    145,     22794.2,    145
00:00:00 04/06/2014,         2.6,      1,        19.1,      1,        60.6,    145,          29,    145,         2.7,    145,      1000.1,    145,     14313.4,    145
00:00:00 05/06/2014,         6.0,      1,        19.6,      1,        63.9,    145,         107,    145,         4.3,    145,      1002.6,    145,     27274.5,    145
00:00:00 06/06/2014,         0.0,      1,        21.5,      1,        57.8,    145,         115,    145,         4.5,    145,      1007.0,    145,     27153.5,    145
00:00:00 07/06/2014,         0.0,      1,        23.5,      1,        54.8,    145,         103,    145,         4.4,    145,      1006.9,    145,     27113.0,    145
00:00:00 08/06/2014,         0.0,      1,        25.9,      1,        50.5,    145,          90,    145,         5.0,    145,      1007.9,    145,     27314.4,    145
00:00:00 09/06/2014,         0.0,      1,        26.1,      1,        53.7,    145,          77,    145,         4.3,    145,      1007.9,    145,     24492.4,    145
00:00:00 10/06/2014,         0.0,      1,        26.7,      1,        44.2,    145,          95,    145,         5.2,    145,      1007.0,    145,     28003.7,    145
00:00:00 11/06/2014,         0.0,      1,        27.7,      1,        41.9,    145,          70,    145,         5.1,    145,      1007.6,    145,     27240.3,    145
00:00:00 12/06/2014,         1.2,      1,        27.2,      1,        42.0,    145,          69,    145,         5.9,    145,      1007.9,    145,     26219.0,    145
00:00:00 13/06/2014,         0.8,      1,        24.4,      1,        57.3,    145,          55,    145,         4.8,    145,      1003.4,    145,     22859.3,    145
00:00:00 14/06/2014,        22.2,      1,        21.9,      1,        62.9,    145,          84,    145,         4.4,    145,      1000.0,    145,     18293.2,    145
00:00:00 15/06/2014,         0.2,      1,        19.7,      1,        69.2,    145,          29,    145,         2.0,    145,      1003.4,    145,      9181.5,    145
00:00:00 16/06/2014,         0.0,      1,        20.0,      1,        57.9,    145,          81,    145,         3.8,    145,      1003.2,    145,     18764.4,    145
00:00:00 17/06/2014,         3.8,      1,        19.4,      1,        61.3,    145,         109,    145,         3.8,    145,      1003.4,    145,     22384.8,    145
00:00:00 18/06/2014,         0.0,      1,        20.9,      1,        56.9,    145,          78,    145,         3.5,    145,      1004.5,    145,     23206.8,    145
00:00:00 19/06/2014,         0.0,      1,        21.6,      1,        49.3,    145,          89,    145,         4.5,    145,      1003.3,    145,     21848.6,    145
00:00:00 20/06/2014,         0.0,      1,        23.3,      1,        42.0,    145,          54,    145,         3.9,    145,      1000.1,    145,     19478.3,    145
00:00:00 21/06/2014,         0.0,      1,        22.5,      1,        50.0,    145,         168,    145,         5.0,    145,      1003.5,    145,     25849.2,    145
00:00:00 22/06/2014,         3.6,      1,        22.7,      1,        67.3,    145,         174,    145,         4.3,    145,      1006.0,    145,     20783.0,    145
00:00:00 23/06/2014,        37.2,      1,        22.8,      1,        70.0,    145,         111,    145,         4.9,    145,      1006.4,    145,     21100.6,    145
00:00:00 24/06/2014,        15.0,      1,        22.0,      1,        69.1,    145,         107,    145,         5.1,    145,      1001.4,    145,     25144.7,    145
00:00:00 25/06/2014,        30.0,      1,        19.1,      1,        87.0,    145,          72,    145,         3.8,    145,       997.3,    145,     15502.3,    145
00:00:00 26/06/2014,         0.0,      1,        20.6,      1,        71.9,    145,          73,    145,         3.8,    145,      1000.7,    145,     23756.0,    145
00:00:00 27/06/2014,         0.4,      1,        21.0,      1,        73.5,    145,          51,    145,         3.1,    145,      1004.9,    145,     20592.3,    145
00:00:00 28/06/2014,         6.0,      1,        21.7,      1,        77.8,    145,         126,    145,         2.4,    145,      1005.2,    145,     22271.2,    145
00:00:00 29/06/2014,        15.8,      1,        19.8,      1,        85.6,    145,          99,    145,         2.3,    145,       999.4,    145,      8789.2,    145
00:00:00 30/06/2014,         0.0,      1,        20.6,      1,        53.2,    145,          93,    145,         4.3,    145,       999.8,    145,     29196.2,    145
00:00:00 01/07/2014,         5.2,      1,        20.6,      1,        66.2,    145,         103,    145,         3.3,    145,      1006.0,    145,     17895.7,    145
00:00:00 02/07/2014,         5.2,      1,        19.9,      1,        77.9,    145,          30,    145,         2.1,    145,      1008.2,    145,     14783.4,    145
00:00:00 03/07/2014,         0.0,      1,        20.8,      1,        55.6,    145,         101,    145,         5.0,    145,      1013.0,    145,     29298.8,    145
00:00:00 04/07/2014,         0.2,      1,        21.0,      1,        63.3,    145,          82,    145,         3.4,    145,      1008.3,    145,     15843.3,    145
00:00:00 05/07/2014,         0.0,      1,        22.6,      1,        67.6,    145,          92,    145,         3.2,    145,      1001.3,    145,     27438.4,    145
00:00:00 06/07/2014,         0.0,      1,        24.9,      1,        61.7,    145,         118,    145,         3.9,    145,      1002.9,    145,     27315.8,    145
00:00:00 07/07/2014,         7.2,      1,        23.3,      1,        67.9,    145,          69,    145,         4.3,    145,      1003.4,    145,     21447.3,    145
00:00:00 08/07/2014,        36.2,      1,        18.5,      1,        90.4,    145,          63,    145,         2.8,    145,       997.4,    145,      9080.5,    145
00:00:00 09/07/2014,         0.0,      1,        19.1,      1,        63.0,    145,          47,    145,         3.5,    145,       995.7,    145,     20729.6,    145
00:00:00 10/07/2014,         0.0,      1,        19.4,      1,        68.7,    145,         167,    145,         4.7,    145,       995.1,    145,     27133.3,    145
00:00:00 11/07/2014,         0.0,      1,        21.4,      1,        65.5,    145,         110,    145,         3.8,    145,       996.7,    145,     26540.2,    145
00:00:00 12/07/2014,         1.4,      1,        21.2,      1,        66.9,    145,          90,    145,         4.5,    145,       999.2,    145,     19129.0,    145
00:00:00 13/07/2014,         5.4,      1,        20.2,      1,        81.1,    145,         104,    145,         3.0,    145,      1000.8,    145,     21410.3,    145
00:00:00 14/07/2014,        11.0,      1,        20.7,      1,        78.5,    145,          94,    145,         3.6,    145,      1002.5,    145,     20128.7,    145
00:00:00 15/07/2014,         0.0,      1,        23.7,      1,        62.0,    145,          90,    145,         5.0,    145,      1006.3,    145,     28327.7,    145
00:00:00 16/07/2014,         2.2,      1,        24.6,      1,        61.4,    145,          75,    145,         3.5,    145,      1007.4,    145,     23338.0,    145
00:00:00 17/07/2014,         0.0,      1,        25.7,      1,        59.7,    145,         100,    145,         4.6,    145,      1007.2,    145,     25761.2,    145
00:00:00 18/07/2014,         0.0,      1,        25.7,      1,        56.3,    145,         127,    145,         4.7,    145,      1006.6,    145,     27320.7,    145
00:00:00 19/07/2014,         0.0,      1,        26.4,      1,        57.9,    145,         113,    145,         3.7,    145,      1005.3,    145,     25911.5,    145
00:00:00 20/07/2014,         0.0,      1,        25.5,      1,        65.5,    145,          87,    145,         2.1,    145,      1002.7,    145,     14458.3,    145
00:00:00 21/07/2014,        25.2,      1,        19.8,      1,        80.6,    145,          48,    145,         3.5,    145,       998.5,    145,      5917.1,    145
00:00:00 22/07/2014,         0.0,      1,        21.2,      1,        73.1,    145,          55,    145,         3.7,    145,       998.1,    145,     20626.2,    145
00:00:00 23/07/2014,         0.0,      1,        23.1,      1,        73.2,    145,         132,    145,         3.3,    145,       999.9,    145,     15834.2,    145
00:00:00 24/07/2014,         1.6,      1,        20.8,      1,        84.5,    145,          67,    145,         1.5,    145,      1001.1,    145,      7088.0,    145
00:00:00 25/07/2014,         0.0,      1,        22.6,      1,        66.9,    145,          77,    145,         3.7,    145,      1001.9,    145,     23076.2,    145
00:00:00 26/07/2014,        32.2,      1,        19.8,      1,        87.4,    145,          47,    145,         2.9,    145,      1000.9,    145,      5043.2,    145
00:00:00 27/07/2014,         0.2,      1,        21.6,      1,        75.6,    145,          50,    145,         2.7,    145,      1001.2,    145,     13540.7,    145
00:00:00 28/07/2014,         5.2,      1,        23.1,      1,        75.2,    145,          84,    145,         3.3,    145,       999.4,    145,     14416.2,    145
00:00:00 29/07/2014,        14.4,      1,        20.0,      1,        87.3,    145,          48,    145,         3.0,    145,       997.3,    145,      9696.8,    145
00:00:00 30/07/2014,        10.8,      1,        19.8,      1,        85.9,    145,          58,    145,         3.5,    145,       995.0,    145,      7620.1,    145
00:00:00 31/07/2014,         0.0,      1,        22.7,      1,        78.4,    145,          63,    145,         3.6,    145,       998.2,    145,     20603.3,    145
00:00:00 01/08/2014,         0.0,      1,        24.4,      1,        69.1,    145,          93,    145,         3.9,    145,       999.1,    145,     23632.6,    145
00:00:00 02/08/2014,         0.0,      1,        24.1,      1,        65.7,    145,         105,    145,         4.2,    145,       999.6,    145,     17246.2,    145
00:00:00 03/08/2014,        10.8,      1,        21.6,      1,        80.2,    145,          50,    145,         2.5,    145,      1001.5,    145,     10806.6,    145
00:00:00 04/08/2014,         0.0,      1,        23.2,      1,        68.2,    145,         114,    145,         4.3,    145,      1002.7,    145,     25344.3,    145
00:00:00 05/08/2014,         0.2,      1,        23.2,      1,        62.4,    145,          51,    145,         3.4,    145,      1003.4,    145,     20349.3,    145
00:00:00 06/08/2014,         0.0,      1,        23.6,      1,        53.3,    145,          68,    145,         4.3,    145,      1002.8,    145,     24920.5,    145
00:00:00 07/08/2014,         0.6,      1,        23.2,      1,        65.8,    145,          54,    145,         3.3,    145,      1002.7,    145,     15313.0,    145
00:00:00 08/08/2014,         0.0,      1,        23.8,      1,        61.9,    145,          78,    145,         3.4,    145,      1003.5,    145,     18454.7,    145
00:00:00 09/08/2014,        20.8,      1,        22.3,      1,        79.4,    145,          59,    145,         2.5,    145,      1004.0,    145,      9916.5,    145
00:00:00 10/08/2014,         0.6,      1,        24.4,      1,        68.9,    145,          91,    145,         4.4,    145,      1003.9,    145,     22458.5,    145
00:00:00 11/08/2014,         0.0,      1,        25.1,      1,        72.5,    145,         139,    145,         4.0,    145,      1001.1,    145,     21514.1,    145
00:00:00 12/08/2014,        18.4,      1,        24.3,      1,        77.3,    145,         119,    145,         3.8,    145,       999.5,    145,     18350.6,    145
00:00:00 13/08/2014,        12.2,      1,        21.3,      1,        85.9,    145,          86,    145,         3.3,    145,       996.3,    145,      4895.6,    145
00:00:00 14/08/2014,         3.2,      1,        20.7,      1,        69.9,    145,          56,    145,         3.3,    145,       998.2,    145,     10036.4,    145
00:00:00 15/08/2014,        10.2,      1,        18.1,      1,        71.5,    145,          55,    145,         4.5,    145,      1002.7,    145,      7942.8,    145
00:00:00 16/08/2014,         0.0,      1,        17.8,      1,        67.5,    145,          56,    145,         4.1,    145,      1005.7,    145,     14852.3,    145
00:00:00 17/08/2014,         0.0,      1,        19.4,      1,        59.2,    145,          91,    145,         5.1,    145,      1006.0,    145,     24420.3,    145
00:00:00 18/08/2014,         0.0,      1,        20.5,      1,        65.6,    145,         119,    145,         3.9,    145,      1002.2,    145,     20797.1,    145
00:00:00 19/08/2014,        16.0,      1,        18.0,      1,        85.3,    145,          61,    145,         2.7,    145,      1002.4,    145,      4126.8,    145
00:00:00 20/08/2014,        57.4,      1,        19.2,      1,        84.2,    145,          80,    145,         3.3,    145,      1002.4,    145,     16024.8,    145
00:00:00 21/08/2014,         0.0,      1,        19.8,      1,        72.3,    145,          76,    145,         4.5,    145,      1002.7,    145,     22993.5,    145
00:00:00 22/08/2014,         4.6,      1,        19.6,      1,        80.3,    145,          60,    145,         2.4,    145,      1003.6,    145,     15582.4,    145
00:00:00 23/08/2014,        24.6,      1,        18.1,      1,        82.2,    145,          55,    145,         3.3,    145,      1002.4,    145,      7653.6,    145
00:00:00 24/08/2014,         0.0,      1,        19.2,      1,        73.8,    145,          73,    145,         3.8,    145,      1003.5,    145,     22461.9,    145
00:00:00 25/08/2014,         0.0,      1,        19.3,      1,        70.6,    145,         109,    145,         2.8,    145,      1005.6,    145,      6867.8,    145
00:00:00 26/08/2014,         1.0,      1,        19.7,      1,        82.4,    145,         148,    145,         2.9,    145,      1000.2,    145,     12198.8,    145
00:00:00 27/08/2014,         0.0,      1,        21.9,      1,        77.4,    145,          64,    145,         2.5,    145,       998.9,    145,     21354.9,    145
00:00:00 28/08/2014,         0.0,      1,        21.8,      1,        60.7,    145,          81,    145,         4.4,    145,      1005.3,    145,     19293.1,    145
00:00:00 29/08/2014,         0.0,      1,        21.8,      1,        69.2,    145,          91,    145,         3.7,    145,      1006.2,    145,     20974.3,    145
00:00:00 30/08/2014,         1.8,      1,        22.4,      1,        71.1,    145,          59,    145,         3.4,    145,      1005.1,    145,     12999.3,    145
00:00:00 31/08/2014,        26.6,      1,        21.8,      1,        74.2,    145,          88,    145,         4.5,    145,      1000.7,    145,     15143.4,    145
00:00:00 01/09/2014,         0.0,      1,        20.4,      1,        46.7,    145,          50,    145,         2.9,    145,       998.0,    145,     10004.7,    145
00:00:00 02/09/2014,         0.0,      1,        21.0,      1,        44.1,    145,          76,    145,         3.8,    145,      1001.3,    145,     20037.2,    145
00:00:00 03/09/2014,         0.0,    140,        18.6,      1,        68.9,    145,          58,    145,         4.1,    145,      1003.4,    145,      6965.2,    145
00:00:00 04/09/2014,         0.0,    140,        20.6,      1,        74.0,    145,          59,    145,         4.2,    145,      1003.7,    145,      5633.7,    145
00:00:00 05/09/2014,         0.0,    140,        21.0,      1,        78.9,    145,          52,    145,         3.1,    145,      1003.1,    145,      8563.5,    145
00:00:00 06/09/2014,         0.0,    140,        21.7,      1,        73.5,    145,          71,    145,         3.5,    145,      1001.1,    145,     15818.8,    145
00:00:00 07/09/2014,         0.0,    140,        21.7,      1,        76.6,    145,         108,    145,         3.3,    145,      1002.8,    145,     17188.0,    145
00:00:00 08/09/2014,         0.0,    140,        21.9,      1,        77.0,    145,          69,    145,         3.0,    145,      1005.1,    145,     18903.1,    145
00:00:00 09/09/2014,         2.4,    140,        22.0,      1,        75.6,    145,          51,    145,         3.3,    145,      1004.3,    145,     15506.4,    145
00:00:00 10/09/2014,        10.8,      1,        20.3,      1,        79.0,    145,          72,    145,         4.1,    145,      1001.4,    145,     16473.6,    145
00:00:00 11/09/2014,         9.4,      1,        18.8,      1,        80.1,    145,         112,    145,         3.8,    145,       999.4,    145,     15075.0,    145
00:00:00 12/09/2014,         0.6,      1,        17.4,      1,        70.2,    145,          89,    145,         4.9,    145,      1001.0,    145,     19229.4,    145
00:00:00 13/09/2014,         0.0,      1,        18.2,      1,        71.5,    145,          77,    145,         4.1,    145,      1003.8,    145,     18701.2,    145
00:00:00 14/09/2014,         0.0,      1,        19.4,      1,        66.5,    145,          88,    145,         4.1,    145,      1004.3,    145,     19267.9,    145
00:00:00 15/09/2014,         0.0,      1,        19.9,      1,        69.7,    145,          93,    145,         2.5,    145,      1004.4,    145,     10091.4,    145
00:00:00 16/09/2014,         0.0,      1,        20.1,      1,        72.4,    145,          96,    145,         2.5,    145,      1005.0,    145,     15868.1,    145
00:00:00 17/09/2014,         0.0,      1,        20.6,      1,        71.5,    145,         132,    145,         2.5,    145,      1005.2,    145,     10501.9,    145
00:00:00 18/09/2014,         0.0,      1,        19.6,      1,        74.0,    145,         107,    145,         3.2,    145,      1006.3,    145,     12544.8,    145
00:00:00 19/09/2014,         5.8,      1,        19.2,      1,        82.1,    145,          55,    145,         1.9,    145,      1008.0,    145,      8286.2,    145
00:00:00 20/09/2014,         0.0,      1,        20.8,      1,        82.4,    145,          74,    145,         3.0,    145,      1005.6,    145,      9162.0,    145
00:00:00 21/09/2014,         0.0,      1,        21.7,      1,        74.9,    145,         103,    145,         3.9,    145,      1002.5,    145,     15993.7,    145
00:00:00 22/09/2014,         0.6,      1,        21.3,      1,        55.6,    145,          58,    145,         3.8,    145,       998.7,    145,     17966.4,    145
00:00:00 23/09/2014,         0.0,      1,        17.1,      1,        48.0,    145,          85,    145,         4.4,    145,      1005.9,    145,     17922.8,    145
00:00:00 24/09/2014,         0.0,      1,        16.7,      1,        60.8,    145,          94,    145,         3.1,    145,      1006.3,    145,     14751.8,    145
00:00:00 25/09/2014,         0.0,      1,        18.1,      1,        61.5,    145,          80,    145,         3.5,    145,      1005.5,    145,     14350.8,    145
00:00:00 26/09/2014,         0.0,      1,        17.6,      1,        62.6,    145,          51,    145,         3.2,    145,      1010.9,    145,     13951.2,    145
00:00:00 27/09/2014,         0.0,      1,        18.8,      1,        65.3,    145,          83,    145,         4.7,    145,      1013.9,    145,     16023.7,    145
00:00:00 28/09/2014,         0.0,      1,        19.1,      1,        70.6,    145,          55,    145,         3.0,    145,      1016.8,    145,     15866.2,    145
00:00:00 29/09/2014,         0.0,      1,        19.9,      1,        68.2,    145,         104,    145,         3.5,    145,      1016.2,    145,     15227.8,    145
00:00:00 30/09/2014,         0.0,      1,        19.8,      1,        74.7,    145,         112,    145,         2.7,    145,      1014.3,    145,     12280.8,    145
00:00:00 01/10/2014,         7.0,      1,        18.3,      1,        91.3,    145,          77,    145,         2.2,    145,      1012.8,    145,      5332.2,    145
00:00:00 02/10/2014,         0.2,      1,        19.5,      1,        70.8,    145,          55,    145,         4.0,    145,      1013.4,    145,     15746.9,    145
00:00:00 03/10/2014,         0.0,      1,        19.5,      1,        71.5,    145,         109,    145,         3.1,    145,      1011.6,    145,     12426.5,    145
00:00:00 04/10/2014,         0.0,      1,        18.1,      1,        72.4,    145,          99,    145,         3.0,    145,      1007.6,    145,     11318.3,    145
00:00:00 05/10/2014,         0.0,      1,        18.1,      1,        67.7,    145,         113,    145,         3.1,    145,      1005.7,    145,     11662.8,    145
00:00:00 06/10/2014,         0.0,      1,        17.5,      1,        67.6,    145,         110,    145,         2.9,    145,      1004.5,    145,     12823.5,    145
00:00:00 07/10/2014,         7.6,      1,        15.8,      1,        79.8,    145,          64,    145,         2.5,    145,      1006.4,    145,      5901.7,    145
00:00:00 08/10/2014,         8.6,      1,        15.8,      1,        98.5,    145,          35,    145,         1.5,    145,      1007.7,    145,      1933.3,    145
00:00:00 09/10/2014,         2.4,      1,        18.7,      1,        89.6,    145,          95,    145,         2.3,    145,      1006.8,    145,      6834.0,    145
00:00:00 10/10/2014,         0.0,      1,        19.4,      1,        85.9,    145,          90,    145,         2.2,    145,      1007.0,    145,      9414.1,    145
00:00:00 11/10/2014,        17.0,      1,        18.7,      1,        93.6,    145,          78,    145,         1.9,    145,      1005.3,    145,      6688.9,    145
00:00:00 12/10/2014,         0.4,      1,        19.1,      1,        84.0,    145,          68,    145,         2.6,    145,      1005.6,    145,     10522.4,    145
00:00:00 13/10/2014,        47.2,      1,        17.3,      1,        95.3,    145,          51,    145,         2.6,    145,      1002.2,    145,       325.4,    145
00:00:00 14/10/2014,         0.0,      1,        17.4,      1,        85.6,    145,          66,    145,         2.1,    145,      1001.1,    145,      9058.9,    145
00:00:00 15/10/2014,         0.0,      1,        18.2,      1,        77.4,    145,          60,    145,         2.9,    145,       998.6,    145,      8893.2,    145
00:00:00 16/10/2014,         0.0,      1,        17.7,      1,        83.1,    145,          60,    145,         1.8,    145,      1001.3,    145,      4933.6,    145
00:00:00 17/10/2014,         0.0,      1,        19.8,      1,        80.8,    145,          56,    145,         2.0,    145,      1003.1,    145,     10143.3,    145
00:00:00 18/10/2014,         0.0,      1,        19.5,      1,        67.5,    145,          59,    145,         3.9,    145,      1012.0,    145,     10045.4,    145
00:00:00 19/10/2014,         0.0,      1,        19.7,      1,        69.2,    145,          72,    145,         4.2,    145,      1013.5,    145,     10535.6,    145
00:00:00 20/10/2014,         0.0,      1,        19.0,      1,        75.6,    145,          79,    145,         4.1,    145,      1009.5,    145,      9959.0,    145
00:00:00 21/10/2014,         0.0,      1,        19.6,      1,        78.1,    145,         126,    145,         3.4,    145,       999.0,    145,      7190.6,    145
00:00:00 22/10/2014,         0.4,      1,        14.8,      1,        34.8,    145,          41,    145,         3.2,    145,       997.3,    145,     12477.7,    145
00:00:00 23/10/2014,         0.0,      1,        14.5,      1,        41.6,    145,          34,    145,         3.7,    145,       999.9,    145,     11052.4,    145
00:00:00 24/10/2014,         0.0,      1,        16.8,      1,        38.1,    145,          54,    145,         3.7,    145,      1003.8,    145,     11717.5,    145
00:00:00 25/10/2014,         0.0,      1,        13.1,      1,        66.3,    145,          69,    145,         2.7,    145,      1009.8,    145,      9996.7,    145
00:00:00 26/10/2014,         0.0,      1,        13.1,      1,        68.7,    145,          83,    145,         3.5,    145,      1013.7,    145,     10512.4,    145
00:00:00 27/10/2014,         0.0,      1,        11.9,      1,        74.0,    145,          96,    145,         3.5,    145,      1015.1,    145,      6146.2,    145
00:00:00 28/10/2014,         0.0,      1,        11.1,      1,        74.1,    145,          87,    145,         3.6,    145,      1011.6,    145,      9917.4,    145
00:00:00 29/10/2014,         0.0,      1,        10.8,      1,        75.5,    145,          76,    145,         3.4,    145,      1008.9,    145,      9418.3,    145
00:00:00 30/10/2014,         0.0,      1,        11.7,      1,        68.6,    145,          63,    145,         4.3,    145,      1012.8,    145,      9863.6,    145
00:00:00 31/10/2014,         0.0,      1,        12.6,      1,        66.5,    145,          59,    145,         4.4,    145,      1014.8,    145,      9659.8,    145
00:00:00 01/11/2014,         0.0,      1,        14.4,      1,        65.2,    145,          65,    145,         5.8,    145,      1013.4,    145,      9371.1,    145
00:00:00 02/11/2014,         0.0,      1,        14.1,      1,        64.8,    145,          59,    145,         4.8,    145,      1010.3,    145,      9095.6,    145
00:00:00 03/11/2014,         1.4,      1,        12.5,      1,        80.3,    145,          83,    145,         4.0,    145,      1006.7,    145,      5110.1,    145
00:00:00 04/11/2014,         4.6,      1,        12.9,      1,        95.0,    145,          37,    145,         1.6,    145,       997.8,    145,      1369.0,    145
00:00:00 05/11/2014,       104.0,      1,        13.1,      1,        98.8,    145,          48,    145,         2.7,    145,       991.9,    145,         3.3,    145
00:00:00 06/11/2014,        31.4,      1,        12.5,      1,        96.1,    145,          55,    145,         3.5,    145,       997.4,    145,      1151.6,    145
00:00:00 07/11/2014,         0.4,      1,        13.0,      1,        83.4,    145,          58,    145,         6.2,    145,       998.8,    145,      2389.0,    145
00:00:00 08/11/2014,         0.8,      1,        14.8,      1,        82.3,    145,          59,    145,         3.8,    145,      1000.7,    145,      4772.2,    145
00:00:00 09/11/2014,         0.0,      1,        14.8,      1,        87.8,    145,          57,    145,         3.0,    145,      1002.3,    145,      5444.4,    145
00:00:00 10/11/2014,        39.4,      1,        13.4,      1,        95.0,    145,          45,    145,         3.0,    145,      1004.7,    145,        87.1,    145
00:00:00 11/11/2014,        12.8,      1,        13.4,      1,        91.0,    145,          48,    145,         3.9,    145,      1003.0,    145,      1528.9,    145
00:00:00 12/11/2014,         4.0,      1,        14.9,      1,        81.7,    145,          55,    145,         5.4,    145,       995.1,    145,      2604.2,    145
00:00:00 13/11/2014,         1.2,      1,        14.5,      1,        84.5,    145,          57,    145,         2.6,    145,       998.0,    145,      6260.7,    145
00:00:00 14/11/2014,         0.0,      1,        14.2,      1,        86.4,    145,          61,    145,         1.6,    145,      1002.5,    145,      4209.7,    145
00:00:00 15/11/2014,        42.2,      1,        13.0,      1,        94.3,    145,          42,    145,         1.7,    145,       996.9,    145,       186.3,    145
00:00:00 16/11/2014,         0.6,      1,        12.2,      1,        84.3,    145,          45,    145,         1.9,    145,       994.0,    145,      8479.9,    145
00:00:00 17/11/2014,         9.6,      1,        10.6,      1,        85.7,    145,          53,    145,         3.7,    145,       995.9,    145,      1362.8,    145
00:00:00 18/11/2014,         7.0,      1,         9.8,      1,        82.2,    145,          66,    145,         3.0,    145,       995.3,    145,      4609.1,    145
00:00:00 19/11/2014,         0.0,      1,        10.9,      1,        66.3,    145,          52,    145,         5.3,    145,      1005.7,    145,      7179.8,    145
00:00:00 20/11/2014,         0.0,      1,        10.0,      1,        62.2,    145,          59,    145,         5.6,    145,      1013.3,    145,      6017.3,    145
00:00:00 21/11/2014,         0.0,      1,         9.3,      1,        69.1,    145,          63,    145,         4.4,    145,      1012.6,    145,      5516.9,    145
00:00:00 22/11/2014,         0.0,      1,         9.6,      1,        71.4,    145,          67,    145,         4.3,    145,      1013.4,    145,      6413.6,    145
00:00:00 23/11/2014,         0.0,      1,        10.4,      1,        72.4,    145,          65,    145,         5.3,    145,      1015.1,    145,      5881.8,    145
00:00:00 24/11/2014,         0.0,      1,        11.0,      1,        70.3,    145,          63,    145,         4.4,    145,      1012.6,    145,      4474.7,    145
00:00:00 25/11/2014,         0.0,      1,        11.3,      1,        80.9,    145,         119,    145,         3.2,    145,      1009.7,    145,      3595.2,    145
00:00:00 26/11/2014,         0.6,      1,        10.0,      1,        96.1,    145,         181,    145,         2.8,    145,      1006.7,    145,        19.0,    145
00:00:00 27/11/2014,         2.2,      1,         9.3,      1,        96.5,    145,         110,    145,         1.4,    145,      1003.8,    145,       400.9,    145
00:00:00 28/11/2014,         1.2,      1,        11.4,      1,        88.1,    145,          59,    145,         5.0,    145,      1003.5,    145,       594.0,    145
00:00:00 29/11/2014,         0.6,      1,        13.7,      1,        79.6,    145,          58,    145,         5.5,    145,      1003.7,    145,      4428.8,    145
00:00:00 30/11/2014,         1.6,      1,        13.1,      1,        80.6,    145,          55,    145,         6.7,    145,      1001.2,    145,      1070.6,    145
00:00:00 01/12/2014,        37.6,      1,        12.3,      1,        90.0,    145,          52,    145,         5.3,    145,       992.8,    145,       464.2,    145
00:00:00 02/12/2014,         3.4,      1,        11.8,      1,        86.8,    145,          61,    145,         3.9,    145,       994.3,    145,      2525.0,    145
00:00:00 03/12/2014,         4.0,      1,        11.5,      1,        86.2,    145,         108,    145,         3.0,    145,       999.8,    145,      2244.9,    145
00:00:00 04/12/2014,         3.8,      1,        10.3,      1,        92.9,    145,          59,    145,         2.1,    145,      1003.4,    145,       404.8,    145
00:00:00 05/12/2014,         1.2,      1,        11.3,      1,        78.7,    145,          57,    145,         4.9,    145,      1004.1,    145,      1893.6,    145
00:00:00 06/12/2014,         3.4,      1,        11.1,      1,        79.3,    145,          61,    145,         4.5,    145,      1002.9,    145,      3276.7,    145
00:00:00 07/12/2014,         1.4,      1,         9.6,      1,        92.3,    145,          99,    145,         1.8,    145,      1004.5,    145,      1640.5,    145
00:00:00 08/12/2014,         0.0,      1,         9.3,      1,        78.2,    145,          76,    145,         3.0,    145,      1004.2,    145,      3957.2,    145
00:00:00 09/12/2014,         0.2,      1,         9.5,      1,        56.6,    145,          53,    145,         3.6,    145,      1007.1,    145,      4736.7,    145
00:00:00 10/12/2014,         0.0,      1,         7.3,      1,        38.8,    145,          55,    145,         6.3,    145,      1011.3,    145,      3164.4,    145
00:00:00 11/12/2014,         0.0,      1,         6.8,      1,        52.8,    145,          68,    145,         4.8,    145,      1007.2,    145,      4329.8,    145
00:00:00 12/12/2014,         0.0,      1,         5.7,      1,        59.4,    145,          68,    145,         5.0,    145,      1008.4,    145,      3617.5,    145
00:00:00 13/12/2014,         0.0,      1,         5.8,      1,        65.4,    145,          66,    145,         5.2,    145,      1010.1,    145,      1637.4,    145
00:00:00 14/12/2014,         0.0,      1,         7.5,      1,        68.8,    145,          69,    145,         4.2,    145,      1011.4,    145,      1159.2,    145
00:00:00 15/12/2014,         1.0,      1,         9.0,      1,        76.6,    145,          67,    145,         3.9,    145,      1009.9,    145,       907.9,    145
