"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 24/12/2014,         0.0,      1,         1.4,      1,        88.7,      1,         335,      1,         0.9,      1,       988.7,      1,      4099.9,      1
00:00:00 25/12/2014,         0.0,      1,         2.2,      1,        85.3,      1,          10,      1,         1.3,      1,       985.0,      1,      5076.5,      1
00:00:00 26/12/2014,         0.0,      1,         5.4,      1,        41.3,      1,         360,      1,         1.6,      1,       985.2,      1,      5530.8,      1
00:00:00 27/12/2014,         3.4,      1,        -1.3,      1,        79.3,    140,         349,      1,         1.2,      1,       973.9,      1,       911.1,      1
00:00:00 28/12/2014,         0.4,    140,         1.4,      1,        64.1,      1,          26,      1,         3.3,      1,       967.5,      1,      3879.6,      1
00:00:00 29/12/2014,         0.0,      1,         2.0,      1,        28.5,      1,          25,      1,         3.2,      1,       985.7,      1,      4125.9,      1
00:00:00 30/12/2014,         0.0,      1,         0.0,      1,        54.0,      1,         117,      1,         1.3,      1,       989.7,      1,      3861.1,      1
00:00:00 31/12/2014,         0.0,      1,        -1.4,      1,        76.0,      1,          82,      1,         3.0,      1,       991.6,      1,      3683.0,      1
00:00:00 01/01/2015,         0.0,      1,        -0.8,      1,        80.2,      1,          16,      1,         0.9,      1,       996.7,      1,      5235.4,      1
00:00:00 02/01/2015,         0.0,      1,         1.7,      1,        77.5,      1,         350,      1,         1.3,      1,       994.0,      1,      4550.5,      1
00:00:00 03/01/2015,         0.0,      1,         3.9,      1,        78.6,      1,          29,      1,         1.3,      1,       986.7,      1,      5310.9,      1
00:00:00 04/01/2015,         0.0,      1,         6.6,      1,        54.5,      1,           7,      1,         2.5,      1,       985.7,      1,      5588.4,      1
00:00:00 05/01/2015,         0.0,      1,         3.9,      1,        40.3,      1,         340,      1,         1.7,      1,       990.8,      1,      5861.0,      1
00:00:00 06/01/2015,         0.0,      1,         2.8,      1,        54.9,      1,          49,      1,         1.7,      1,       986.9,      1,      5873.5,      1
00:00:00 07/01/2015,         0.0,      1,         1.7,      1,        72.5,      1,         353,      1,         1.1,      1,       992.1,      1,      5585.2,      1
00:00:00 08/01/2015,         0.0,      1,         1.0,      1,        78.4,      1,         351,      1,         1.0,      1,       994.9,      1,      5369.2,      1
00:00:00 09/01/2015,         0.0,      1,         1.8,      1,        76.6,      1,          13,      1,         1.1,      1,       992.1,      1,      5544.7,      1
00:00:00 10/01/2015,         0.0,      1,         4.8,      1,        75.8,      1,         101,      1,         1.4,      1,       981.7,      1,      5270.3,      1
00:00:00 11/01/2015,         0.0,      1,         5.0,      1,        69.0,      1,          46,      1,         3.3,      1,       978.8,      1,      3106.0,      1
00:00:00 12/01/2015,         0.0,      1,         5.2,      1,        43.1,      1,           7,      1,         1.4,      1,       989.9,      1,      6366.7,      1
00:00:00 13/01/2015,         0.0,      1,         2.8,      1,        58.7,      1,          33,      1,         1.4,      1,       989.2,      1,      6001.0,      1
00:00:00 14/01/2015,         0.0,      1,         3.5,      1,        68.2,      1,         355,      1,         1.1,      1,       983.4,      1,      4761.6,      1
00:00:00 15/01/2015,         0.0,      1,         2.8,      1,        83.7,      1,         353,      1,         1.2,      1,       983.5,      1,      4526.3,      1
00:00:00 16/01/2015,        19.8,      1,         3.3,      1,        98.4,    140,         315,      1,         1.1,      1,       979.6,      1,       650.9,      1
00:00:00 17/01/2015,        28.2,      1,         5.7,      1,        98.4,      1,         341,      1,         1.7,      1,       975.4,      1,      2244.5,      1
00:00:00 18/01/2015,         0.0,      1,         4.5,      1,        94.6,      1,         351,      1,         1.5,      1,       979.0,      1,      4320.9,      1
00:00:00 19/01/2015,         0.0,      1,         3.1,      1,        84.0,      1,          20,      1,         1.9,      1,       976.8,      1,      5618.2,      1
00:00:00 20/01/2015,         0.0,      1,         1.8,      1,        80.4,      1,          20,      1,         1.2,      1,       975.1,      1,      6176.3,      1
00:00:00 21/01/2015,         2.2,      1,         0.8,      1,        90.2,      1,         333,      1,         1.7,      1,       976.1,      1,      1515.6,      1
00:00:00 22/01/2015,         1.6,      1,         2.3,      1,        97.9,    140,         329,      1,         1.3,      1,       975.6,      1,      3292.9,      1
00:00:00 23/01/2015,         0.0,      1,         6.3,      1,        70.6,      1,         351,      1,         2.7,      1,       974.2,      1,      5003.9,      1
00:00:00 24/01/2015,         0.0,      1,         7.8,      1,        39.4,      1,         316,      1,         4.0,      1,       975.1,      1,      7756.9,      1
00:00:00 25/01/2015,         0.0,      1,         7.0,      1,        25.5,      1,          98,      1,         4.4,      1,       980.8,      1,      6845.6,      1
00:00:00 26/01/2015,         0.0,      1,         2.9,      1,        38.4,      1,         341,      1,         1.7,      1,       985.3,      1,      8046.4,      1
00:00:00 27/01/2015,         0.0,      1,         3.2,      1,        45.4,      1,         358,      1,         1.5,      1,       979.3,      1,      6926.3,      1
00:00:00 28/01/2015,         0.0,      1,         3.4,      1,        45.5,      1,           1,      1,         1.7,      1,       978.4,      1,      8396.6,      1
00:00:00 29/01/2015,         0.0,      1,         1.2,      1,        58.0,      1,           8,      1,         1.0,      1,       963.1,      1,      4358.1,      1
00:00:00 30/01/2015,         3.4,      1,         0.7,      1,        78.8,      1,         332,      1,         1.5,      1,       943.0,      1,      2832.8,      1
00:00:00 31/01/2015,         0.0,      1,        -0.9,      1,        63.0,      1,         355,      1,         1.3,      1,       950.3,      1,      8500.1,      1
00:00:00 01/02/2015,         0.0,      1,         0.9,      1,        58.3,      1,         353,      1,         1.3,      1,       954.6,      1,      8971.4,      1
00:00:00 02/02/2015,         0.0,      1,         0.5,      1,        54.3,      1,          11,      1,         1.4,      1,       963.2,      1,      8858.2,      1
00:00:00 03/02/2015,         0.0,      1,        -0.4,      1,        56.5,      1,         341,      1,         1.5,      1,       966.4,      1,      5050.1,      1
00:00:00 04/02/2015,         0.0,      1,         2.5,      1,        50.9,      1,         339,      1,         1.6,      1,       967.5,      1,      7798.4,      1
00:00:00 05/02/2015,        24.2,      1,         2.1,      1,        80.3,    140,         348,      1,         2.4,      1,       969.0,      1,      1380.8,      1
00:00:00 06/02/2015,         1.0,      1,         4.0,      1,        88.5,      1,          45,      1,         3.3,      1,       970.3,      1,      1359.4,      1
00:00:00 07/02/2015,         0.0,      1,         3.5,      1,        89.2,    140,         170,      1,         1.7,      1,       981.1,      1,      9196.3,      1
00:00:00 08/02/2015,         0.0,      1,         4.1,      1,        54.5,      1,          10,      1,         3.7,      1,       977.2,      1,     10118.5,      1
00:00:00 09/02/2015,         0.0,      1,         3.5,      1,        37.6,      1,         105,      1,         1.9,      1,       982.8,      1,      9893.0,      1
00:00:00 10/02/2015,         0.0,      1,         7.3,      1,        46.7,      1,          11,      1,         2.7,      1,       985.2,      1,     10156.8,      1
00:00:00 11/02/2015,         0.0,      1,         6.2,      1,        63.7,      1,          28,      1,         1.8,      1,       987.2,      1,     10165.5,      1
00:00:00 12/02/2015,         0.0,      1,         5.3,      1,        69.4,      1,          27,      1,         1.8,      1,       986.7,      1,     10216.0,      1
00:00:00 13/02/2015,         0.0,      1,         4.4,      1,        80.7,      1,          68,      1,         1.5,      1,       985.7,      1,      2142.7,      1
00:00:00 14/02/2015,         4.8,      1,         4.1,      1,        91.7,    140,         357,      1,         2.0,      1,       980.1,      1,      1994.0,      1
00:00:00 15/02/2015,         1.2,      1,         4.5,      1,        98.6,      1,         325,      1,         1.4,      1,       978.1,      1,      3366.2,      1
00:00:00 16/02/2015,         0.0,      1,         5.5,      1,        82.0,      1,          58,      1,         3.6,      1,       983.6,      1,      8576.9,      1
00:00:00 17/02/2015,         0.0,      1,         6.1,      1,        67.8,      1,          27,      1,         1.9,      1,       990.6,      1,     11173.4,      1
00:00:00 18/02/2015,         0.0,      1,         5.3,      1,        70.0,      1,          10,      1,         1.7,      1,       996.9,      1,     11496.1,      1
00:00:00 19/02/2015,         0.0,      1,         4.6,      1,        69.2,      1,           1,      1,         1.4,      1,       994.1,      1,     11664.8,      1
00:00:00 20/02/2015,         0.0,      1,         4.4,      1,        68.7,      1,          16,      1,         1.9,      1,       985.6,      1,     11546.4,      1
00:00:00 21/02/2015,         3.8,      1,         3.4,      1,        88.4,    140,          43,      1,         2.8,      1,       972.7,      1,      2005.7,      1
00:00:00 22/02/2015,         8.6,      1,         6.0,      1,        77.1,    140,         324,      1,         2.5,      1,       966.3,      1,      8034.4,      1
00:00:00 23/02/2015,         0.0,      1,         6.7,      1,        63.5,      1,         359,      1,         1.3,      1,       968.4,      1,     11063.5,      1
00:00:00 24/02/2015,         1.2,      1,         6.6,      1,        67.9,      1,          11,      1,         2.7,      1,       967.8,      1,      2374.4,      1
00:00:00 25/02/2015,         0.0,      1,         9.1,      1,        28.8,      1,         104,      1,         3.6,      1,       975.7,      1,      9308.2,      1
00:00:00 26/02/2015,         0.0,      1,         7.4,      1,        45.7,      1,         346,      1,         1.9,      1,       980.4,      1,      8039.2,      1
00:00:00 27/02/2015,         0.6,      1,         5.6,      1,        83.5,      1,         335,      1,         1.2,      1,       976.3,      1,      5787.1,      1
00:00:00 28/02/2015,         0.0,      1,         7.6,      1,        61.5,      1,           7,      1,         1.7,      1,       979.4,      1,     10616.5,      1
00:00:00 01/03/2015,         0.0,      1,         6.8,      1,        67.2,      1,          56,      1,         1.7,      1,       978.6,      1,      7776.1,      1
00:00:00 02/03/2015,         0.0,      1,         6.1,      1,        81.9,      1,          35,      1,         2.5,      1,       974.9,      1,      2483.7,      1
00:00:00 03/03/2015,         0.0,      1,         8.1,      1,        55.7,      1,          10,      1,         1.9,      1,       983.7,      1,     14749.5,      1
00:00:00 04/03/2015,         0.0,      1,         7.3,      1,        49.3,      1,         347,      1,         2.1,      1,       983.6,      1,      9812.6,      1
00:00:00 05/03/2015,         0.0,      1,         8.3,      1,        21.0,      1,         329,      1,         5.3,      1,       986.0,      1,     14824.1,      1
00:00:00 06/03/2015,         0.0,      1,         8.0,      1,        27.4,      1,         356,      1,         2.9,      1,       991.6,      1,     15450.1,      1
00:00:00 07/03/2015,         0.0,      1,         6.4,      1,        46.6,      1,          27,      1,         2.0,      1,       993.2,      1,     14813.1,      1
00:00:00 08/03/2015,         0.0,      1,         7.0,      1,        52.7,      1,          32,      1,         1.9,      1,       989.6,      1,     15067.7,      1
00:00:00 09/03/2015,         0.0,      1,         6.0,      1,        58.9,      1,         358,      1,         1.3,      1,       988.4,      1,      9978.5,      1
00:00:00 10/03/2015,         0.0,      1,         8.3,      1,        53.7,      1,         359,      1,         1.6,      1,       986.9,      1,     15696.2,      1
00:00:00 11/03/2015,         0.0,      1,        11.4,      1,        40.3,      1,         353,      1,         2.4,      1,       982.6,      1,     15772.8,      1
00:00:00 12/03/2015,         0.0,      1,        10.4,      1,        27.7,      1,         338,      1,         3.0,      1,       984.4,      1,     16527.8,      1
00:00:00 13/03/2015,         0.0,      1,         8.0,      1,        43.8,      1,          77,      1,         1.8,      1,       980.9,      1,     15636.0,      1
00:00:00 14/03/2015,         0.0,      1,         8.3,      1,        52.8,      1,          12,      1,         1.5,      1,       982.7,      1,     11603.1,      1
00:00:00 15/03/2015,         0.0,      1,         8.8,      1,        50.8,      1,         112,      1,         3.0,      1,       987.4,      1,     12542.2,      1
00:00:00 16/03/2015,         4.8,      1,         6.7,      1,        78.6,      1,          42,      1,         2.9,      1,       990.7,      1,      3573.4,      1
00:00:00 17/03/2015,         1.6,      1,         8.5,      1,        83.1,      1,         357,      1,         2.1,      1,       990.4,      1,      8195.0,      1
00:00:00 18/03/2015,         0.0,      1,         9.6,      1,        70.4,      1,         359,      1,         1.4,      1,       986.6,      1,     16290.6,      1
00:00:00 19/03/2015,         0.0,      1,        10.3,      1,        64.2,      1,          21,      1,         2.2,      1,       984.8,      1,     16002.0,      1
00:00:00 20/03/2015,         0.0,      1,        10.3,      1,        59.6,      1,         359,      1,         1.8,      1,       985.4,      1,     13416.7,      1
00:00:00 21/03/2015,         0.0,      1,         8.7,      1,        64.6,      1,           1,      1,         1.2,      1,       981.0,      1,      3846.9,      1
00:00:00 22/03/2015,         3.2,      1,         7.7,      1,        87.9,      1,         340,      1,         1.3,      1,       979.3,      1,      6071.0,      1
00:00:00 23/03/2015,         0.0,      1,         9.5,      1,        72.6,      1,           4,      1,         1.7,      1,       979.1,      1,     10308.8,      1
00:00:00 24/03/2015,         0.0,      1,        11.8,      1,        57.5,      1,          83,      1,         3.1,      1,       975.2,      1,     10749.4,      1
00:00:00 25/03/2015,         8.4,      1,        10.1,      1,        71.3,      1,          29,      1,         3.0,      1,       968.2,      1,      4757.1,      1
00:00:00 26/03/2015,         7.0,      1,         9.3,      1,        89.5,      1,          53,      1,         4.3,      1,       969.2,      1,      5423.4,      1
00:00:00 27/03/2015,         0.4,      1,        12.7,      1,        48.0,    140,          33,      1,         3.5,      1,       972.8,      1,     16646.2,      1
00:00:00 28/03/2015,         0.0,      1,        13.3,      1,        27.2,      1,         321,      1,         3.3,      1,       978.3,      1,     20386.4,      1
00:00:00 29/03/2015,         0.0,      1,        11.1,      1,        49.9,      1,          28,      1,         2.5,      1,       974.2,      1,     12555.4,      1
00:00:00 30/03/2015,         0.0,      1,        11.7,      1,        60.6,      1,         352,      1,         2.9,      1,       968.0,      1,     12079.6,      1
00:00:00 31/03/2015,         0.0,      1,        13.8,      1,        47.7,      1,           8,      1,         2.8,      1,       969.3,      1,     16752.7,      1
00:00:00 01/04/2015,         0.0,      1,        12.9,      1,        17.3,      1,           0,      1,         4.3,      1,       975.2,      1,     21515.1,      1
00:00:00 02/04/2015,         0.0,      1,        10.8,      1,        31.2,      1,         334,      1,         2.1,      1,       976.4,      1,     19457.5,      1
00:00:00 03/04/2015,         0.0,      1,        11.2,      1,        25.0,      1,         260,      1,         2.8,      1,       979.3,      1,     21599.2,      1
00:00:00 04/04/2015,         0.4,      1,         9.5,      1,        51.5,      1,         354,      1,         2.3,      1,       973.5,      1,     14534.7,      1
00:00:00 05/04/2015,         0.2,      1,         9.3,      1,        45.4,      1,         325,      1,         3.5,      1,       974.6,      1,     18201.0,      1
00:00:00 06/04/2015,         0.0,      1,         8.3,      1,        24.9,      1,         338,      1,         3.9,      1,       983.1,      1,     21276.0,      1
00:00:00 07/04/2015,         0.0,      1,        10.1,      1,        19.9,      1,         321,      1,         3.1,      1,       990.7,      1,     22571.8,      1
00:00:00 08/04/2015,         0.0,      1,        11.8,      1,        24.6,      1,         335,      1,         3.2,      1,       989.8,      1,     22536.2,      1
00:00:00 09/04/2015,         0.0,      1,        12.8,      1,        38.5,      1,          18,      1,         2.4,      1,       990.6,      1,     21849.7,      1
00:00:00 10/04/2015,         0.0,      1,        13.7,      1,        46.7,      1,          14,      1,         2.4,      1,       988.3,      1,     19437.0,      1
00:00:00 11/04/2015,         0.0,      1,        13.8,      1,        55.1,      1,          15,      1,         2.7,      1,       986.7,      1,     19743.7,      1
00:00:00 12/04/2015,         0.0,      1,        15.3,      1,        52.8,      1,           4,      1,         2.5,      1,       991.2,      1,     20812.9,      1
00:00:00 13/04/2015,         0.0,      1,        16.8,      1,        47.5,      1,         352,      1,         1.8,      1,       989.2,      1,     22170.8,      1
00:00:00 14/04/2015,         0.0,      1,        16.3,      1,        36.4,      1,          18,      1,         1.8,      1,       987.7,      1,     12565.1,      1
00:00:00 15/04/2015,         0.0,      1,        16.9,      1,        37.2,      1,           2,      1,         2.3,      1,       984.7,      1,     22675.8,      1
00:00:00 16/04/2015,         0.0,      1,        16.8,      1,        49.2,      1,         353,      1,         2.1,      1,       980.2,      1,     15995.8,      1
00:00:00 17/04/2015,         6.2,      1,        13.5,      1,        77.4,      1,          35,      1,         1.2,      1,       977.3,      1,      5001.0,      1
00:00:00 18/04/2015,         0.4,      1,        12.3,      1,        72.0,      1,         111,      1,         2.2,      1,       977.3,      1,     13617.6,      1
00:00:00 19/04/2015,         0.0,      1,        10.3,      1,        56.3,      1,          23,      1,         1.6,      1,       982.9,      1,     24220.0,      1
00:00:00 20/04/2015,         0.0,      1,        12.6,      1,        51.3,      1,         355,      1,         1.6,      1,       982.7,      1,     24475.9,      1
00:00:00 21/04/2015,         0.0,      1,        18.0,      1,        26.3,      1,         331,      1,         2.6,      1,       985.5,      1,     24785.4,      1
00:00:00 22/04/2015,         0.0,      1,        18.0,      1,        28.6,      1,          34,      1,         2.6,      1,       983.4,      1,     24780.6,      1
00:00:00 23/04/2015,         0.2,      1,        16.5,      1,        48.6,      1,         109,      1,         3.5,      1,       976.4,      1,     18748.9,      1
00:00:00 24/04/2015,         0.0,      1,        15.9,      1,        55.7,      1,          89,      1,         2.9,      1,       977.6,      1,     23590.1,      1
00:00:00 25/04/2015,         0.0,      1,        15.2,      1,        61.9,      1,          29,      1,         2.5,      1,       979.0,      1,     11988.2,      1
00:00:00 26/04/2015,         0.0,      1,        15.0,      1,        68.8,      1,         344,      1,         1.6,      1,       975.7,      1,      9932.0,      1
00:00:00 27/04/2015,         4.2,      1,        12.8,      1,        96.2,    140,         330,      1,         1.1,      1,       970.4,      1,      4441.6,      1
00:00:00 28/04/2015,         0.0,      1,        15.7,      1,        59.2,    140,         321,      1,         2.8,      1,       969.2,      1,     19043.8,      1
00:00:00 29/04/2015,         0.0,      1,        14.5,      1,        41.1,      1,         278,      1,         3.0,      1,       980.2,      1,     20137.1,      1
00:00:00 30/04/2015,         3.0,      1,        13.1,      1,        74.7,      1,         114,      1,         1.5,      1,       978.9,      1,     11779.6,      1
00:00:00 01/05/2015,         0.6,      1,        12.9,      1,        81.0,      1,          79,      1,         1.9,      1,       973.9,      1,      6212.5,      1
00:00:00 02/05/2015,         0.0,      1,        16.9,      1,        70.7,      1,         301,      1,         1.7,      1,       972.5,      1,     21907.3,      1
00:00:00 03/05/2015,         0.0,      1,        15.2,      1,        89.4,      1,         312,      1,         1.0,      1,       976.0,      1,      3086.3,      1
00:00:00 04/05/2015,         0.0,      1,        16.8,      1,        83.9,      1,          24,      1,         1.6,      1,       978.0,      1,      7630.2,      1
00:00:00 05/05/2015,         0.0,      1,        19.2,      1,        73.7,      1,          22,      1,         2.3,      1,       976.8,      1,     20026.3,      1
00:00:00 06/05/2015,         0.0,      1,        19.9,      1,        61.2,      1,          46,      1,         3.3,      1,       975.2,      1,     21049.8,      1
00:00:00 07/05/2015,         0.0,      1,        19.0,      1,        48.6,      1,          48,      1,         2.4,      1,       979.2,      1,     23169.0,      1
00:00:00 08/05/2015,         4.4,      1,        19.1,      1,        58.4,      1,         132,      1,         3.1,      1,       978.6,      1,     18731.0,      1
00:00:00 09/05/2015,        13.0,      1,        18.1,      1,        67.7,    140,         333,      1,         1.9,      1,       980.7,      1,     17679.1,      1
00:00:00 10/05/2015,         0.0,      1,        19.6,      1,        42.4,      1,         346,      1,         1.9,      1,       985.8,      1,     26720.0,      1
00:00:00 11/05/2015,         0.0,      1,        19.7,      1,        48.6,      1,          11,      1,         2.4,      1,       987.1,      1,     24110.7,      1
00:00:00 12/05/2015,         0.0,      1,        19.9,      1,        59.7,      1,          46,      1,         2.3,      1,       986.7,      1,     21176.6,      1
00:00:00 13/05/2015,         0.0,      1,        20.0,      1,        61.6,      1,         353,      1,         1.9,      1,       981.0,      1,     19146.4,      1
00:00:00 14/05/2015,         0.0,      1,        21.7,      1,        58.5,      1,          92,      1,         2.6,      1,       971.8,      1,     24531.3,      1
00:00:00 15/05/2015,        31.6,      1,        14.1,      1,        96.7,    140,         316,      1,         1.9,      1,       972.3,      1,      2506.7,      1
00:00:00 16/05/2015,         0.0,      1,        18.8,      1,        70.4,      1,          40,      1,         1.9,      1,       980.5,      1,     18781.6,      1
00:00:00 17/05/2015,         0.0,      1,        20.6,      1,        58.0,      1,          65,      1,         2.2,      1,       982.0,      1,     22712.9,      1
00:00:00 18/05/2015,         0.0,      1,        21.2,      1,        55.2,      1,          71,      1,         2.4,      1,       976.1,      1,     19254.2,      1
00:00:00 19/05/2015,        26.4,      1,        19.2,      1,        70.2,      1,           0,      1,         2.5,      1,       970.9,      1,     17630.4,      1
00:00:00 20/05/2015,         5.6,      1,        13.4,      1,        84.0,      1,           2,      1,         2.8,      1,       972.6,      1,      3650.2,      1
00:00:00 21/05/2015,         4.2,      1,        11.0,      1,        79.2,      1,         352,      1,         1.9,      1,       979.0,      1,      7033.4,      1
00:00:00 22/05/2015,         0.0,      1,        14.8,      1,        48.7,      1,         317,      1,         2.9,      1,       978.5,      1,      7546.7,      1
00:00:00 23/05/2015,         0.4,      1,        14.7,      1,        61.8,      1,         332,      1,         2.3,      1,       975.6,      1,      9251.5,      1
00:00:00 24/05/2015,         0.0,      1,        16.5,      1,        61.8,      1,          91,      1,         2.5,      1,       977.5,      1,     27917.1,      1
00:00:00 25/05/2015,         0.0,      1,        17.5,      1,        58.0,      1,         349,      1,         2.3,      1,       975.1,      1,     21818.2,      1
00:00:00 26/05/2015,         0.0,      1,        16.0,      1,        65.7,      1,          83,      1,         3.2,      1,       974.0,      1,     15713.7,      1
00:00:00 27/05/2015,         0.0,      1,        18.1,      1,        33.0,      1,         329,      1,         3.5,      1,       978.3,      1,     29067.7,      1
00:00:00 28/05/2015,         0.0,      1,        16.3,      1,        47.4,      1,         353,      1,         2.0,      1,       980.5,      1,     28531.6,      1
00:00:00 29/05/2015,         0.0,      1,        18.2,      1,        57.9,      1,         124,      1,         3.1,      1,       978.1,      1,     22555.8,      1
00:00:00 30/05/2015,         0.0,      1,        20.0,      1,        57.0,      1,          43,      1,         2.6,      1,       976.9,      1,     24263.9,      1
00:00:00 31/05/2015,         1.2,      1,        18.3,      1,        75.2,      1,          97,      1,         2.8,      1,       980.6,      1,     17722.4,      1
00:00:00 01/06/2015,         0.0,      1,        20.6,      1,        63.4,      1,         109,      1,         2.8,      1,       981.1,      1,     23190.6,      1
00:00:00 02/06/2015,         0.0,      1,        22.2,      1,        57.5,      1,          79,      1,         2.6,      1,       982.1,      1,     25149.8,      1
00:00:00 03/06/2015,         0.0,      1,        23.7,      1,        56.5,      1,           1,      1,         1.8,      1,       984.3,      1,     26698.2,      1
00:00:00 04/06/2015,         0.0,      1,        25.4,      1,        51.7,      1,          10,      1,         2.0,      1,       985.3,      1,     24738.1,      1
00:00:00 05/06/2015,         0.0,      1,        25.8,      1,        53.9,      1,          61,      1,         2.1,      1,       984.1,      1,     25381.2,      1
00:00:00 06/06/2015,        64.0,      1,        23.8,      1,        68.9,    140,          22,      1,         2.2,      1,       984.5,      1,     18741.4,      1
00:00:00 07/06/2015,         1.2,      1,        24.1,      1,        58.1,      1,           8,      1,         2.2,      1,       984.7,      1,     27307.2,      1
00:00:00 08/06/2015,         0.8,      1,        21.4,      1,        65.7,      1,         319,      1,         2.0,      1,       981.8,      1,     17959.5,      1
00:00:00 09/06/2015,         0.0,      1,        20.0,      1,        69.8,      1,          25,      1,         2.2,      1,       980.1,      1,     17671.8,      1
00:00:00 10/06/2015,         0.0,      1,        21.6,      1,        58.9,      1,          99,      1,         2.4,      1,       982.4,      1,     26644.6,      1
00:00:00 11/06/2015,         2.4,      1,        21.6,      1,        64.2,      1,          68,      1,         2.7,      1,       980.7,      1,     21905.3,      1
00:00:00 12/06/2015,         6.6,      1,        20.9,      1,        73.5,      1,          74,      1,         3.2,      1,       979.5,      1,     17773.2,      1
00:00:00 13/06/2015,         1.2,      1,        21.1,      1,        75.6,      1,          78,      1,         3.1,      1,       978.1,      1,     18789.0,      1
00:00:00 14/06/2015,        16.4,      1,        18.7,      1,        85.0,    140,         345,      1,         1.5,      1,       975.3,      1,     11111.2,      1
00:00:00 15/06/2015,         6.8,      1,        18.3,      1,        91.4,      1,         324,      1,         1.0,      1,       976.2,      1,     10725.5,      1
00:00:00 16/06/2015,         1.6,      1,        18.2,      1,        84.7,      1,         327,      1,         2.1,      1,       978.3,      1,     16855.9,      1
00:00:00 17/06/2015,         0.0,      1,        19.9,      1,        66.1,      1,         337,      1,         2.3,      1,       978.4,      1,     24704.0,      1
00:00:00 18/06/2015,         0.0,      1,        19.5,      1,        65.9,      1,         339,      1,         1.7,      1,       978.0,      1,     21575.9,      1
00:00:00 19/06/2015,         0.6,      1,        20.3,      1,        69.0,      1,         333,      1,         2.0,      1,       974.3,      1,     21695.1,      1
00:00:00 20/06/2015,         1.8,      1,        17.2,      1,        71.5,      1,         118,      1,         2.2,      1,       977.1,      1,     19791.6,      1
00:00:00 21/06/2015,         0.0,      1,        18.1,      1,        60.5,      1,         339,      1,         2.0,      1,       979.7,      1,     24570.3,      1
00:00:00 22/06/2015,         0.0,      1,        20.2,      1,        58.4,      1,         117,      1,         3.7,      1,       977.8,      1,     15384.6,      1
00:00:00 23/06/2015,        19.4,      1,        17.6,      1,        84.6,      1,          79,      1,         2.7,      1,       972.0,      1,     17501.4,      1
00:00:00 24/06/2015,         0.0,      1,        18.7,      1,        60.2,      1,         108,      1,         3.2,      1,       981.6,      1,     29670.5,      1
00:00:00 25/06/2015,         0.0,      1,        19.8,      1,        59.3,      1,          80,      1,         2.5,      1,       984.4,      1,     24201.6,      1
00:00:00 26/06/2015,         0.0,      1,        21.6,      1,        56.7,      1,          17,      1,         2.1,      1,       982.4,      1,     28670.2,      1
00:00:00 27/06/2015,         1.6,      1,        21.3,      1,        67.6,      1,         357,      1,         2.1,      1,       980.5,      1,     20412.4,      1
00:00:00 28/06/2015,         0.0,      1,        22.5,      1,        56.8,      1,         359,      1,         2.0,      1,       980.9,      1,     29228.6,      1
00:00:00 29/06/2015,         0.0,      1,        22.0,      1,        61.0,      1,          17,      1,         1.3,      1,       983.5,      1,     13516.7,      1
00:00:00 30/06/2015,         0.0,      1,        23.6,      1,        58.4,      1,         102,      1,         2.4,      1,       983.6,      1,     28239.7,      1
00:00:00 01/07/2015,         0.0,      1,        25.2,      1,        54.8,      1,         100,      1,         3.3,      1,       983.8,      1,     25324.8,      1
00:00:00 02/07/2015,         0.0,      1,        26.1,      1,        54.0,      1,          92,      1,         2.9,      1,       985.2,      1,     26511.1,      1
00:00:00 03/07/2015,        10.0,      1,        23.3,      1,        70.2,      1,          41,      1,         2.2,      1,       988.6,      1,     16238.6,      1
00:00:00 04/07/2015,         0.0,      1,        24.5,      1,        62.8,      1,          16,      1,         1.8,      1,       986.2,      1,     26100.1,      1
00:00:00 05/07/2015,         0.0,      1,        26.9,      1,        57.7,      1,           2,      1,         1.7,      1,       982.4,      1,     24915.7,      1
00:00:00 06/07/2015,         0.0,      1,        28.5,      1,        55.6,      1,          60,      1,         1.9,      1,       981.1,      1,     26333.0,      1
00:00:00 07/07/2015,         0.0,      1,        29.6,      1,        58.2,      1,         120,      1,         3.2,      1,       978.5,      1,     23919.7,      1
00:00:00 08/07/2015,        17.4,      1,        24.0,      1,        71.0,      1,          10,      1,         3.2,      1,       972.9,      1,     15795.4,      1
00:00:00 09/07/2015,         0.0,      1,        23.5,      1,        55.3,      1,          78,      1,         3.0,      1,       976.2,      1,     26206.8,      1
00:00:00 10/07/2015,         0.0,      1,        22.9,      1,        42.3,      1,          47,      1,         2.3,      1,       981.7,      1,     28708.7,      1
00:00:00 11/07/2015,         0.0,      1,        23.9,      1,        55.1,      1,          87,      1,         3.0,      1,       980.4,      1,     27586.9,      1
00:00:00 12/07/2015,         0.0,      1,        25.8,      1,        51.7,      1,          70,      1,         3.0,      1,       978.8,      1,     22676.7,      1
00:00:00 13/07/2015,         0.0,      1,        26.1,      1,        49.8,      1,          63,      1,         2.5,      1,       977.0,      1,     21142.6,      1
00:00:00 14/07/2015,         0.0,      1,        27.0,      1,        51.3,      1,         111,      1,         3.2,      1,       978.5,      1,     26159.8,      1
00:00:00 15/07/2015,         0.0,      1,        27.7,      1,        55.0,      1,         118,      1,         3.1,      1,       979.8,      1,     22909.9,      1
